"","Timestamp","Age","t1","t2","t3","t4","t5","t6","t7","t8","t9","FirstType","FirstEssay","Code","firstNormal","firstFun","FUN_ANS1","FUN_A1","FUN_ANS2","FUN_A2","FUN_ANS3","FUN_A3","FUN_ANS4","FUN_A4","FUN_ANS5","FUN_A5","SAD_ANS1","SAD_A1","SAD_ANS2","SAD_A2","SAD_ANS3","SAD_A3","SAD_ANS4","SAD_A4","SAD_ANS5","SAD_A5","PrimEng","Female","RaceCode","DegreeCode","readTM","readBook","readSci","readMag","readProf","readNone","UsesGlasses","SpritzExp","FUN","SAD","Y","trt","FS"
"487","12/2/2014 0:49:53",42,7829,7679,100960,44717,18146,23632,79033,38402,116842,"Normal","Sad","9pnmuf",1,0,1,2,1,3,1,4,1,1,1,4,1,4,0,2,1,2,1,1,1,2,1,1,6,5,1,1,0,1,0,0,1,0,5,4,4,0,"SAD"
"488","12/2/2014 0:50:06",26,3514,6322,78165,127430,14873,24394,75854,31898,48855,"Normal","Sad","metwr3",1,0,0,1,1,3,1,4,1,1,0,1,1,4,1,3,1,2,1,1,1,2,1,1,6,5,1,1,1,0,1,0,0,0,3,5,5,0,"SAD"
"489","12/2/2014 0:50:19",20,12648,12970,352532,147897,19292,31521,74848,95809,64273,"Normal","Sad","etg1et",1,0,1,2,1,3,1,4,1,1,0,1,1,4,0,1,0,1,1,1,1,2,1,0,6,2,1,0,1,1,0,0,0,0,4,3,3,0,"SAD"
"490","12/2/2014 0:52:58",33,7209,4367,113005,75324,8178,24511,76103,29996,58928,"Normal","Sad","3tcsod",1,0,0,1,1,3,1,4,1,1,1,4,1,4,0,1,1,2,0,2,0,4,1,1,3,6,1,1,1,1,0,0,1,0,4,2,2,0,"SAD"
"491","12/2/2014 0:53:01",27,4463,7655,1518362,41898,23173,25840,76010,54036,66827,"Normal","Sad","b7lu7y",1,0,1,2,1,3,1,4,1,1,0,3,1,4,1,3,0,4,1,1,1,2,1,1,1,6,1,1,1,0,0,0,0,0,4,4,4,0,"SAD"
"492","12/2/2014 0:53:27",30,23871,3889,56896,66693,9893,5515,79455,25883,43390,"Normal","Sad","leyah2",1,0,1,2,1,3,1,4,1,1,1,4,1,4,1,3,1,2,1,1,1,2,1,1,2,5,1,1,0,1,1,0,1,0,5,5,5,0,"SAD"
"493","12/2/2014 0:53:36",29,65692,19072,161887,149212,5579,7312,79781,47972,29942,"Normal","Sad","clo84x",1,0,0,1,1,3,1,4,0,3,1,4,1,4,1,3,1,2,0,2,0,1,0,1,1,5,0,1,0,0,0,0,0,0,3,3,3,0,"SAD"
"494","12/2/2014 0:53:40",25,8228,4503,24067,25655,9893,28602,76452,21713,21356,"Normal","Sad","1wwzot",1,0,1,2,0,4,1,4,0,3,1,4,1,4,0,1,1,2,0,2,1,2,1,0,1,5,1,0,1,1,0,0,1,0,3,3,3,0,"SAD"
"495","12/2/2014 0:53:57",32,203775,6109,137674,195435,47641,28115,101116,27455,75115,"Normal","Sad","48qm6h",1,0,0,1,1,3,1,4,1,1,1,4,1,4,0,1,1,2,0,2,1,2,1,0,6,3,1,0,1,0,0,0,0,2,4,3,3,0,"SAD"
"496","12/2/2014 0:56:30",44,12829,6836,65577,38461,11747,23783,77704,48654,35453,"Normal","Sad","5tthrh",1,0,1,2,1,3,1,4,1,1,1,4,1,4,0,1,1,2,1,1,1,2,1,0,6,6,1,1,0,1,0,0,0,0,5,4,4,0,"SAD"
"497","12/2/2014 0:58:46",27,43747,8375,28326,32950,3900,24900,82464,20819,27353,"Normal","Sad","x8rfkm",1,0,1,2,1,3,1,4,1,1,1,4,1,4,0,2,1,2,1,1,1,2,1,1,6,3,1,1,0,0,0,0,1,0,5,4,4,0,"SAD"
"498","12/2/2014 0:59:01",60,13908,10259,144812,155535,20525,39826,135792,58958,157167,"Normal","Sad","xu19va",1,0,1,2,1,3,1,4,1,1,1,4,1,4,1,3,1,2,0,2,1,2,1,1,6,2,1,1,0,1,1,0,1,0,5,4,4,0,"SAD"
"499","12/2/2014 0:59:03",27,2370,2876,55423,40627,24038,26211,80320,22601,30262,"Normal","Sad","i22fzi",1,0,0,1,1,3,1,4,1,1,1,4,1,4,0,1,1,2,1,1,1,2,1,1,6,2,1,1,0,1,0,0,1,0,4,4,4,0,"SAD"
"500","12/2/2014 0:59:45",43,13017,9895,135584,39552,30689,28552,76456,39470,130378,"Normal","Sad","xddthg",1,0,1,2,1,3,1,4,1,1,0,1,1,4,1,3,1,2,1,1,1,2,1,1,6,2,1,1,0,1,0,0,0,0,4,5,5,0,"SAD"
"501","12/2/2014 1:00:18",26,9822,18788,112865,97026,18680,22413,77756,47467,88270,"Normal","Sad","jmokg7",1,0,0,1,1,3,1,4,1,1,1,4,1,4,0,2,1,2,1,1,0,3,1,0,6,5,1,1,1,1,1,0,1,0,4,3,3,0,"SAD"
"502","12/2/2014 1:00:58",29,14533,12606,58553,35690,13515,26365,76936,30477,67793,"Normal","Sad","r1sq00",1,0,1,2,1,3,1,4,1,1,1,4,0,3,0,1,1,2,1,1,1,2,1,0,6,3,1,1,1,1,1,0,1,1,5,3,3,0,"SAD"
"503","12/2/2014 1:02:18",28,4102,3452,53674,82098,7625,22207,75101,30005,40399,"Normal","Sad","hdejdk",1,0,1,2,1,3,1,4,1,1,1,4,1,4,1,3,1,2,0,2,1,2,1,0,6,3,1,0,0,0,1,0,1,1,5,4,4,0,"SAD"
"504","12/2/2014 1:02:47",30,2672,4457,20631,107322,16929,19182,84045,29975,46115,"Normal","Sad","ojtosp",1,0,1,2,1,3,0,0,1,1,1,4,1,4,0,4,1,2,0,2,0,3,1,0,6,3,1,0,0,0,0,0,1,0,4,2,2,0,"SAD"
"505","12/2/2014 1:02:51",43,5361,1864,44251,134843,3809,32552,116614,26135,35180,"Normal","Sad","d7uiu3",1,0,0,1,1,3,1,4,1,1,1,4,1,4,1,3,0,4,0,3,1,2,1,0,1,5,1,0,1,0,0,0,0,0,4,3,3,0,"SAD"
"506","12/2/2014 1:03:42",29,49468,36028,172976,79538,19366,29692,85076,71425,50923,"Normal","Sad","urk3oo",1,0,1,2,1,3,1,4,1,1,0,1,0,3,0,1,1,2,1,1,1,2,1,0,5,3,0,0,1,1,0,0,0,0,4,3,3,0,"SAD"
"507","12/2/2014 1:03:46",32,11841,31288,127415,64281,28475,7808,77158,46083,224709,"Normal","Sad","4m6h73",1,0,0,1,1,3,1,4,1,1,1,4,0,2,0,1,0,1,0,2,1,2,1,1,6,3,1,1,0,0,1,0,0,0,4,1,1,0,"SAD"
"508","12/2/2014 1:04:47",33,8484,7951,137357,64639,12442,26098,77958,56668,149840,"Normal","Sad","0yicvj",1,0,0,1,1,3,1,4,1,1,1,4,1,4,1,3,0,1,1,1,0,1,1,0,3,3,0,0,0,1,0,0,1,2,4,3,3,0,"SAD"
"509","12/2/2014 1:04:47",21,2244,1456,52982,52764,6783,24058,92406,28815,32288,"Normal","Sad","swp7ly",1,0,0,1,1,3,1,4,1,1,1,4,1,4,0,1,0,1,1,1,1,2,1,0,1,3,1,1,0,1,1,0,0,0,4,3,3,0,"SAD"
"510","12/2/2014 1:05:17",58,9038,5250,113177,52572,25963,32002,9028,57928,67125,"Normal","Sad","qy7c13",1,0,1,2,0,2,0,0,0,3,0,1,1,4,0,1,1,2,1,1,1,2,1,0,6,5,1,1,0,1,0,0,1,0,1,4,4,0,"SAD"
"511","12/2/2014 1:06:29",67,97161,1481,9127,18257,1547,27152,77000,15115,39106,"Normal","Sad","2k8lor",1,0,0,1,1,3,1,4,1,1,1,4,1,4,1,3,0,4,0,3,1,2,1,0,1,5,0,1,0,0,0,0,0,0,4,3,3,0,"SAD"
"512","12/2/2014 1:06:30",33,16805,7415,107768,87981,17245,23465,75909,34363,111661,"Normal","Sad","lf064e",1,0,1,2,1,3,1,4,1,1,1,4,1,4,0,1,1,2,0,2,1,2,1,0,6,3,1,0,1,1,1,0,1,0,5,3,3,0,"SAD"
"513","12/2/2014 1:06:36",59,10171,6818,115763,53796,24717,27443,76888,47986,77836,"Normal","Sad","ljvz2l",1,0,1,2,1,3,1,4,1,1,1,4,1,4,0,1,1,2,1,1,1,2,1,1,6,4,1,1,1,1,1,0,1,1,5,4,4,0,"SAD"
"514","12/2/2014 1:07:00",29,9255,9770,121255,39003,19044,22025,75073,35043,84140,"Normal","Sad","d9azp6",1,0,1,2,1,3,1,4,1,1,1,4,1,4,1,3,0,1,1,1,1,2,1,0,6,1,0,0,0,1,0,0,1,0,5,4,4,0,"SAD"
"515","12/2/2014 1:08:04",27,8384,8234,266455,263555,13030,84062,92805,37834,43454,"Normal","Sad","i6lph9",1,0,0,1,0,4,0,0,0,3,0,3,1,4,1,3,0,1,1,1,0,3,1,1,1,5,1,1,0,0,0,0,0,2,0,3,3,0,"SAD"
"516","12/2/2014 1:09:48",45,175085,7792,105508,66355,16662,23660,77450,38020,95152,"Normal","Sad","kavhfq",1,0,0,1,1,3,1,4,1,1,1,4,1,4,1,3,1,2,0,2,1,2,1,1,6,5,1,1,0,1,1,0,0,0,4,4,4,0,"SAD"
"517","12/2/2014 1:11:30",47,36599,13228,164928,168545,26958,35088,80402,45880,135034,"Normal","Sad","5p5u7t",1,0,1,2,1,3,1,4,0,3,1,4,1,4,1,3,1,2,1,1,1,2,1,0,6,3,1,1,1,1,1,0,0,0,4,5,5,0,"SAD"
"518","12/2/2014 1:12:22",31,6680,5441,113069,42544,13911,22502,81829,29050,28978,"Normal","Sad","gepe4c",1,0,1,2,1,3,1,4,1,1,1,4,0,2,0,1,0,3,1,1,1,2,1,1,6,4,1,1,0,1,0,0,0,0,5,2,2,0,"SAD"
"519","12/2/2014 1:13:21",28,3912,14945,128793,82360,23468,27018,80789,30092,77118,"Normal","Sad","t6iyhz",1,0,0,1,1,3,1,4,1,1,1,4,1,4,1,3,1,2,0,2,1,2,1,0,6,5,1,0,0,0,0,0,0,0,4,4,4,0,"SAD"
"520","12/2/2014 1:13:21",27,5683,7990,181798,48357,13819,26280,84211,29786,47505,"Normal","Sad","w6vm79",1,0,0,1,1,3,1,4,0,4,1,4,1,4,0,1,1,2,1,1,1,2,1,1,1,4,1,0,0,1,0,0,0,0,3,4,4,0,"SAD"
"521","12/2/2014 1:13:46",43,2617,1608,95900,59670,9268,28542,78890,27119,109588,"Normal","Sad","49gqqn",1,0,1,2,1,3,1,4,1,1,1,4,1,4,0,1,1,2,0,2,1,2,1,1,6,6,1,1,1,1,1,0,1,0,5,3,3,0,"SAD"
"522","12/2/2014 1:14:24",36,6147,6821,115221,28902,11441,24300,80373,32294,61196,"Normal","Sad","557vby",1,0,1,2,1,3,1,4,1,1,1,4,1,4,1,3,1,2,1,1,1,2,1,1,6,5,1,1,0,1,1,0,0,0,5,5,5,0,"SAD"
"523","12/2/2014 1:14:31",23,3971,4725,29432,172080,2481,22132,77869,56621,20440,"Normal","Sad","4iobzy",1,0,1,2,0,2,0,0,1,1,0,1,1,4,1,3,1,2,1,1,1,2,1,0,6,5,1,0,0,0,0,0,0,0,2,5,5,0,"SAD"
"524","12/2/2014 1:15:00",33,9222,9966,127225,65223,26176,25746,76935,69610,58133,"Normal","Sad","ht4ggw",1,0,0,1,1,3,1,4,1,1,0,1,1,4,1,3,1,2,1,1,0,4,1,1,2,5,1,1,0,0,1,0,1,0,3,4,4,0,"SAD"
"525","12/2/2014 1:16:16",31,15712,2651,110941,45253,23040,32128,80185,60423,67534,"Normal","Sad","6g6vdk",1,0,0,1,1,3,1,4,1,1,1,4,0,3,0,4,0,3,1,1,1,2,1,1,2,3,1,0,0,1,1,0,0,0,4,2,2,0,"SAD"
"526","12/2/2014 1:16:40",30,7694,8728,98936,70587,12949,28101,83396,31014,66938,"Normal","Sad","z4emyr",1,0,0,1,1,3,1,4,1,1,1,4,1,4,1,3,1,2,0,2,0,1,1,1,1,5,1,0,1,1,0,0,1,0,4,3,3,0,"SAD"
"527","12/2/2014 1:18:44",65,21748,4815,268457,128468,12891,27058,80947,57385,56885,"Normal","Sad","j2yiga",1,0,0,4,1,3,0,0,1,1,1,4,1,4,0,1,1,2,0,2,1,2,1,1,6,4,1,1,0,1,0,0,0,1,3,3,3,0,"SAD"
"528","12/2/2014 1:19:30",27,4309,5426,106986,52462,11302,23437,76525,39139,85274,"Normal","Sad","dggnlh",1,0,1,2,1,3,1,4,1,1,0,1,1,4,1,3,1,2,1,1,0,3,1,0,6,5,1,1,0,1,0,0,1,0,4,4,4,0,"SAD"
"529","12/2/2014 1:19:44",29,9349,7572,104435,85239,25473,22872,75600,54458,46589,"Normal","Sad","qxdebb",1,0,0,1,1,3,1,4,1,1,0,2,1,4,1,3,1,2,1,1,1,2,1,1,6,3,1,1,0,1,0,0,1,0,3,5,5,0,"SAD"
"530","12/2/2014 1:21:12",45,172166,6540,94733,46229,17112,28967,120151,31242,44921,"Normal","Sad","2tg5z7",1,0,1,2,1,3,1,4,1,1,1,4,1,4,1,3,0,1,1,1,1,2,1,0,6,6,0,0,0,0,1,0,1,0,5,4,4,0,"SAD"
"531","12/2/2014 1:21:28",53,20700,78,101183,126159,19982,33207,79196,79607,166207,"Normal","Sad","7te7x1",1,0,1,2,1,3,1,4,1,1,1,4,1,4,0,2,0,1,0,2,1,2,1,0,6,3,1,1,1,1,1,0,1,0,5,2,2,0,"SAD"
"532","12/2/2014 1:21:55",37,8980,7580,86467,117762,5678,28401,81881,43823,48552,"Normal","Sad","xrnxcq",1,0,0,1,1,3,1,4,0,3,0,3,1,4,1,3,1,2,1,1,1,2,1,0,3,3,1,0,1,0,0,0,0,0,2,5,5,0,"SAD"
"533","12/2/2014 1:22:22",67,17330,14811,159682,221624,33273,41163,37872,128464,133580,"Normal","Sad","k6ibw6",1,0,0,1,1,3,0,0,0,3,1,4,1,4,1,3,0,4,1,1,1,2,1,0,6,6,0,1,1,0,1,0,1,0,2,4,4,0,"SAD"
"534","12/2/2014 1:22:36",18,4196,4655,102766,27451,12911,27977,76268,25378,40166,"Normal","Sad","x08wn0",1,0,0,1,1,3,1,4,1,1,1,4,1,4,1,3,1,2,1,1,1,2,1,0,6,3,1,0,0,1,1,0,0,0,4,5,5,0,"SAD"
"535","12/2/2014 1:25:21",27,6398,5287,79946,90294,18953,32608,74449,36482,63263,"Normal","Sad","ub7q4r",1,0,0,1,1,3,1,4,1,1,1,4,1,4,1,3,1,2,1,1,1,2,1,0,6,5,1,0,0,0,1,0,0,0,4,5,5,0,"SAD"
"536","12/2/2014 1:26:17",36,6994,7330,82968,57886,8575,30777,84928,56463,58241,"Normal","Sad","ymwaio",1,0,0,1,0,2,1,4,0,3,0,1,1,4,0,1,0,3,1,1,1,2,1,0,6,2,1,0,0,0,0,0,0,0,1,3,3,0,"SAD"
"537","12/2/2014 1:28:22",34,5096,5911,77323,32097,14537,31112,80367,34251,45321,"Normal","Sad","spdoga",1,0,0,3,1,3,1,4,1,1,1,4,0,1,0,1,1,2,1,1,1,2,1,1,6,6,1,1,1,1,1,0,1,1,4,3,3,0,"SAD"
"538","12/2/2014 1:28:40",27,1368,542,1377,7422,1600,10255,3545,24654,188080,"Normal","Sad","fixku1",1,0,0,1,1,3,0,0,0,4,0,3,1,4,1,3,0,1,1,1,1,2,1,1,6,3,1,1,1,1,0,0,1,0,1,4,4,0,"SAD"
"539","12/2/2014 1:29:19",31,17513,11497,142850,81883,17980,26483,96087,81288,213650,"Normal","Sad","dz512k",1,0,0,1,1,3,0,0,0,3,1,4,0,3,0,1,1,2,0,2,1,2,1,1,1,5,1,0,0,1,0,0,0,0,2,2,2,0,"SAD"
"540","12/2/2014 1:31:48",24,5369,6209,77615,27540,13647,38942,123102,18176,64356,"Normal","Sad","suw06n",1,0,1,2,1,3,1,4,1,1,1,4,1,4,0,1,1,2,1,1,0,3,1,1,6,5,1,1,1,0,1,0,1,1,5,3,3,0,"SAD"
"541","12/2/2014 1:33:26",25,93757,12317,347757,167082,21291,28419,83289,70052,143007,"Normal","Sad","0bycrh",1,0,0,1,1,3,1,4,1,1,1,4,1,4,1,3,1,2,1,1,0,1,1,1,2,3,1,1,0,1,1,0,1,0,4,4,4,0,"SAD"
"542","12/2/2014 1:33:44",44,7669,4405,41632,35800,10074,11983,9144,15094,65068,"Normal","Sad","fa11ze",1,0,0,1,0,1,0,1,1,1,0,1,0,3,1,3,0,3,0,2,1,2,1,0,6,5,1,1,1,1,1,0,1,0,1,2,2,0,"SAD"
"543","12/2/2014 1:36:36",24,6178,5078,60871,25277,29671,27023,80268,27601,52842,"Normal","Sad","vfo0c3",1,0,1,2,0,2,1,4,1,1,1,4,1,4,1,3,1,2,0,2,0,4,1,0,6,5,1,1,0,1,1,0,0,0,4,3,3,0,"SAD"
"544","12/2/2014 1:39:28",42,9560,7043,116116,133801,21031,24811,76921,41846,31970,"Normal","Sad","2vtsi0",1,0,1,2,1,3,1,4,1,1,1,4,1,4,1,3,1,2,1,1,1,2,0,0,3,6,1,1,1,1,1,0,0,0,5,5,5,0,"SAD"
"545","12/2/2014 1:40:05",31,7317,8220,93652,53660,24298,27222,78851,30378,59620,"Normal","Sad","kym14v",1,0,0,1,1,3,1,4,1,1,1,4,1,4,0,1,1,2,1,1,1,2,1,1,5,3,1,1,0,1,0,0,0,1,4,4,4,0,"SAD"
"546","12/2/2014 1:42:17",20,2551,3724,59311,62501,5718,25022,75110,23267,34281,"Normal","Sad","smg70q",1,0,1,2,1,3,0,1,1,1,1,4,1,4,1,3,1,2,0,2,1,2,1,0,6,3,1,1,0,1,1,0,1,0,4,4,4,0,"SAD"
"547","12/2/2014 1:42:44",23,7272,9318,135710,77824,31639,29001,81897,53817,74112,"Normal","Sad","al94qm",1,0,0,1,1,3,1,4,0,3,1,4,1,4,1,3,1,2,0,2,0,1,0,0,1,5,1,1,1,1,0,0,0,0,3,3,3,0,"SAD"
"548","12/2/2014 1:44:09",18,23975,2596,43500,43914,65338,23820,89138,55885,29789,"Normal","Sad","n5pjuq",1,0,0,1,1,3,1,4,1,1,0,1,0,1,0,1,1,2,1,1,0,4,1,1,6,3,1,0,0,1,0,0,1,1,3,2,2,0,"SAD"
"549","12/2/2014 1:44:27",29,3884,2454,55324,84875,11284,35357,96095,30139,32723,"Normal","Sad","5rk7a0",1,0,1,2,1,3,1,4,1,1,1,4,1,4,1,3,1,2,0,2,1,2,1,0,6,5,1,1,0,1,1,0,0,0,5,4,4,0,"SAD"
"550","12/2/2014 1:46:43",23,34456,1518698,43800,79695,2823,53667,37525,11667,34649,"Normal","Sad","e8esok",1,0,0,3,0,2,0,0,0,2,0,3,1,4,1,3,0,1,1,1,0,1,1,1,6,3,1,0,0,0,0,0,0,2,0,3,3,0,"SAD"
"551","12/2/2014 1:51:52",35,8242,6702,314528,69999,68449,15406,9735,58510,78550,"Normal","Sad","w0gab8",1,0,1,2,0,2,0,0,1,1,0,1,1,4,1,3,1,2,0,2,1,2,1,0,6,5,1,1,1,1,0,0,0,2,2,4,4,0,"SAD"
"552","12/2/2014 1:53:01",29,2032,2598,207179,112437,4861,24066,74499,19987,20844,"Normal","Sad","pdc44a",1,0,1,2,1,3,1,4,1,1,1,4,1,4,1,3,1,2,1,1,1,2,1,0,1,5,1,0,0,1,1,0,1,0,5,5,5,0,"SAD"
"553","12/2/2014 1:53:23",50,8995,6196,58813,122128,17435,25895,85430,42094,53095,"Normal","Sad","5y15gh",1,0,0,1,1,3,1,4,0,3,1,4,1,4,1,3,1,2,0,2,1,2,1,0,6,3,1,1,0,0,1,0,1,0,3,4,4,0,"SAD"
"554","12/2/2014 1:54:30",19,40751,7774,360654,83283,3072,35215,74927,20006,22770,"Normal","Sad","24vtxj",1,0,0,1,1,3,1,4,1,1,1,4,1,4,1,3,1,2,0,4,1,2,1,0,3,3,1,0,0,1,0,0,0,0,4,4,4,0,"SAD"
"555","12/2/2014 1:55:40",37,21477,5584,48103,146615,9202,23944,77248,46884,87153,"Normal","Sad","ciemox",1,0,1,2,0,1,1,4,1,1,0,1,1,4,1,3,1,2,1,1,0,4,1,1,6,2,1,1,0,1,1,0,1,1,3,4,4,0,"SAD"
"556","12/2/2014 1:56:39",24,14280,5105,46100,91058,19918,26351,76448,38640,183848,"Normal","Sad","7m6nqn",1,0,0,3,1,3,0,0,0,3,0,3,1,4,1,3,1,2,1,1,1,2,1,0,6,3,0,1,1,0,0,0,1,0,1,5,5,0,"SAD"
"557","12/2/2014 1:57:31",34,7720,11693,130564,68315,16521,30472,77397,43777,173858,"Normal","Sad","xte8wa",1,0,1,2,1,3,1,4,1,1,1,4,1,4,0,1,1,2,1,1,1,2,1,1,6,5,1,0,0,1,0,0,1,0,5,4,4,0,"SAD"
"558","12/2/2014 2:00:27",25,3235,12343,59967,19356,10995,25178,75143,24250,44418,"Normal","Sad","i24pmt",1,0,1,2,1,3,1,4,1,1,1,4,1,4,1,3,1,2,1,1,1,2,1,0,1,5,1,1,0,1,0,0,0,0,5,5,5,0,"SAD"
"559","12/2/2014 2:01:45",26,5052,9408,88904,44288,19991,23192,75009,38698,55778,"Normal","Sad","r7fu46",1,0,1,2,1,3,1,4,1,1,1,4,1,4,1,3,1,2,0,2,1,2,1,1,6,3,1,1,1,1,0,0,0,0,5,4,4,0,"SAD"
"560","12/2/2014 2:01:51",29,2298,2792,59098,46117,8271,65802,75159,35663,63914,"Normal","Sad","p9ylli",1,0,0,1,1,3,1,4,1,1,1,4,1,4,1,3,1,2,1,1,0,4,1,1,6,5,1,0,0,1,1,0,0,0,4,4,4,0,"SAD"
"561","12/2/2014 2:07:01",50,6883,583,25368,26135,2738,40647,75712,23118,83159,"Normal","Sad","z2y6pu",1,0,0,1,1,3,1,4,1,1,1,4,1,4,0,1,0,1,0,4,1,2,1,0,1,5,1,0,0,1,0,0,1,1,4,2,2,0,"SAD"
"562","12/2/2014 2:07:04",59,15381,14970,150476,92720,27695,32189,81299,82828,60900,"Normal","Sad","ra52zk",1,0,0,3,0,2,1,4,0,3,1,4,1,4,1,3,0,3,0,2,1,2,1,0,6,3,0,0,0,1,1,0,1,0,2,3,3,0,"SAD"
"563","12/2/2014 2:09:07",24,6527,6391,79410,34189,9931,22632,74920,23891,25774,"Normal","Sad","dwd1he",1,0,1,2,1,3,1,4,1,1,1,4,1,4,1,3,1,2,1,1,0,3,1,0,6,3,1,1,0,0,1,0,1,1,5,4,4,0,"SAD"
"564","12/2/2014 2:11:25",40,7865,7173,94716,67263,23846,29395,86818,43945,107065,"Normal","Sad","jffjik",1,0,0,1,1,3,1,4,1,1,1,4,1,4,1,3,0,1,1,1,1,2,1,0,2,5,0,1,0,1,1,0,0,0,4,4,4,0,"SAD"
"565","12/2/2014 2:13:37",22,13262,6501,147059,35261,20396,23074,75992,29753,60733,"Normal","Sad","ecj27t",1,0,0,1,1,3,1,4,1,1,1,4,1,4,1,3,1,2,1,1,1,2,1,0,2,5,1,0,0,1,1,0,0,0,4,5,5,0,"SAD"
"566","12/2/2014 2:17:59",30,11533,12656,280739,115175,18736,32888,86241,60173,64881,"Normal","Sad","04qbac",1,0,0,1,1,3,1,4,0,3,1,4,1,4,1,3,0,3,1,1,1,2,1,1,5,6,0,0,0,1,0,0,0,0,3,4,4,0,"SAD"
"567","12/2/2014 2:18:13",29,8764,12773,100966,56813,13404,23639,76366,35939,57270,"Normal","Sad","hn43gu",1,0,1,2,0,2,1,4,1,1,1,4,1,4,0,1,1,2,1,1,0,4,1,0,6,3,1,1,0,1,0,0,1,0,4,3,3,0,"SAD"
"568","12/2/2014 2:34:32",21,3601,3910,62318,22465,9329,21386,74010,20308,28220,"Normal","Sad","9kolqi",1,0,0,1,1,3,1,4,1,1,1,4,0,2,0,1,0,1,0,2,0,4,1,0,6,4,1,1,0,0,0,0,0,1,4,0,0,0,"SAD"
"569","12/2/2014 2:34:48",26,7178,8623,148880,141328,26140,24801,77644,51828,63117,"Normal","Sad","cjzjmo",1,0,1,2,1,3,1,4,1,1,0,3,1,4,1,3,0,1,1,1,1,2,1,1,6,3,1,1,0,1,1,0,1,0,4,4,4,0,"SAD"
"570","12/2/2014 2:37:08",23,1869,1256,78536,43884,5417,29819,73885,35146,27876,"Normal","Sad","fzh07m",1,0,1,2,1,3,1,4,1,1,0,1,1,4,0,2,1,2,0,2,0,1,1,0,1,3,1,1,1,1,1,0,0,0,4,2,2,0,"SAD"
"571","12/2/2014 2:39:29",28,12106,10717,94738,52940,30936,28268,78846,32803,78030,"Normal","Sad","lby1iz",1,0,0,1,1,3,1,4,1,1,0,3,1,4,0,1,1,2,1,1,1,2,1,0,6,5,1,1,0,1,1,0,1,0,3,4,4,0,"SAD"
"572","12/2/2014 2:40:14",28,6332,7555,77354,37927,9586,30511,78832,35097,23686,"Normal","Sad","pmjrec",1,0,0,1,0,4,1,4,1,1,1,4,0,1,0,1,1,2,1,1,1,2,1,1,6,5,1,0,0,0,0,0,0,0,3,3,3,0,"SAD"
"573","12/2/2014 2:46:07",42,5617,9855,90780,49084,13467,35811,134851,32238,120785,"Normal","Sad","59dyym",1,0,1,2,1,3,1,4,1,1,1,4,0,2,1,3,1,2,1,1,1,2,1,1,6,5,1,1,0,1,0,0,1,0,5,4,4,0,"SAD"
"574","12/2/2014 2:48:23",23,11428,10420,114125,188827,21623,29816,80341,62517,103286,"Normal","Sad","r1z2kp",1,0,0,1,1,3,1,4,1,1,1,4,1,4,1,3,1,2,1,1,1,2,0,1,1,5,1,1,0,0,1,0,0,0,4,5,5,0,"SAD"
"575","12/2/2014 2:52:19",27,5026,4683,185526,206828,13126,39626,76565,54702,63009,"Normal","Sad","9yzwgg",1,0,1,2,1,3,1,4,0,3,1,4,0,2,1,3,1,2,0,4,1,2,1,1,1,5,0,1,1,0,1,0,0,0,4,3,3,0,"SAD"
"576","12/2/2014 2:54:52",44,38713,17235,103603,46539,20665,35711,85351,52347,154998,"Normal","Sad","nwur7z",1,0,1,2,0,2,1,4,1,1,1,4,1,4,0,2,1,2,1,1,1,2,1,1,6,6,1,0,1,1,0,0,0,1,4,4,4,0,"SAD"
"577","12/2/2014 2:58:27",31,7481,6550,44046,45676,8962,25703,74417,33722,54310,"Normal","Sad","585trm",1,0,0,1,0,2,1,4,1,1,1,4,1,4,1,3,0,1,0,2,1,2,1,0,6,5,1,1,0,1,1,0,1,0,3,3,3,0,"SAD"
"578","12/2/2014 2:59:43",36,9345,6905,87121,68228,17878,26161,84705,45281,85607,"Normal","Sad","ze69iv",1,0,1,2,1,3,1,4,1,1,1,4,0,3,0,1,1,2,0,2,1,2,1,1,6,3,1,1,0,1,0,0,0,0,5,2,2,0,"SAD"
"579","12/2/2014 2:59:57",31,4639,5845,159940,48239,16761,25858,79656,36368,65571,"Normal","Sad","ly52y5",1,0,1,2,1,3,1,4,1,1,1,4,1,4,1,3,0,3,1,1,1,2,1,1,6,3,1,1,0,0,1,0,0,0,5,4,4,0,"SAD"
"580","12/2/2014 3:00:20",29,6045,7573,50649,147449,2605,19971,77232,48469,43520,"Normal","Sad","sdakme",1,0,0,1,1,3,1,4,0,3,0,1,1,4,1,3,1,2,1,1,1,2,0,0,1,6,0,1,1,1,1,0,1,0,2,5,5,0,"SAD"
"581","12/2/2014 3:12:23",25,3723,16563,134143,49304,18762,25737,76246,42685,67054,"Normal","Sad","gpa7mq",1,0,1,2,1,3,1,4,1,1,0,1,0,1,0,1,1,2,1,1,1,2,1,1,6,5,1,0,0,1,1,0,0,0,4,3,3,0,"SAD"
"582","12/2/2014 3:22:34",55,16962,4531,12361,204572,9348,29199,78273,34827,80935,"Normal","Sad","2hhsz3",1,0,0,1,1,3,0,0,0,3,0,1,1,4,1,3,0,1,0,4,1,2,1,1,1,5,1,1,0,1,0,0,0,2,1,3,3,0,"SAD"
